OrderID;CustomerID;ProductID;OrderDateFixed;Quantity;UnitPrice;DiscountsUsedFixed;DiscountPercent;TotalPriceFix;CampaignID
ORD001671;CUST0093;PRD007;30.12.2024;2;116,65;No;;233,3;CMP001
ORD001896;CUST0035;PRD037;7.12.2024;1;44,58;Yes;15;37,89;No Campaign
ORD000930;CUST0146;PRD022;16.4.2024;4;36,13;No;;144,52;No Campaign
ORD001075;CUST0191;PRD012;13.2.2024;2;67,03;No;;134,06;No Campaign
ORD001258;CUST0202;PRD029;28.10.2024;3;124,45;No;;373,35;No Campaign
ORD000269;CUST0129;PRD018;4.9.2024;1;84,8;No;;84,8;No Campaign
ORD001427;CUST0192;PRD052;24.5.2024;3;23,84;No;;71,52;No Campaign
ORD001410;CUST0200;PRD039;7.11.2024;1;98,45;No;;98,45;CMP002
ORD000549;CUST0139;PRD016;8.7.2024;2;77,06;No;;154,12;No Campaign
ORD000398;CUST0229;PRD014;29.8.2024;3;19,71;No;;59,13;CMP006
ORD001298;CUST0134;PRD039;18.5.2024;1;98,45;Yes;;98,45;CMP001
ORD002278;CUST0068;PRD027;23.11.2024;1;89,36;No;;89,36;CMP003
ORD002202;CUST0141;PRD040;2.3.2024;3;62,21;Yes;10;167,97;CMP005
ORD000498;CUST0219;PRD053;27.9.2024;1;12,65;No;;12,65;CMP006
ORD001111;CUST0171;PRD038;20.8.2024;2;73,83;No;;147,66;No Campaign
ORD001878;CUST0016;PRD053;18.11.2024;1;12,65;No;;12,65;CMP002
ORD001186;CUST0084;PRD023;17.7.2024;1;26,66;Yes;20;21,33;CMP004
ORD001259;CUST0198;PRD016;25.2.2024;1;77,06;No;;77,06;No Campaign
ORD001083;CUST0098;PRD054;10.12.2024;1;108,05;Yes;25;81,04;No Campaign
ORD000826;CUST0232;PRD028;10.7.2024;1;114,4;No;;114,4;CMP004
ORD000415;CUST0139;PRD036;13.7.2024;2;132,58;No;;265,16;CMP004
ORD000483;CUST0033;PRD052;9.8.2024;1;23,84;Yes;10;21,46;No Campaign
ORD001588;CUST0099;PRD028;14.5.2024;1;114,4;Yes;30;80,08;CMP004
ORD001379;CUST0004;PRD021;30.10.2024;2;144,21;Yes;30;201,89;CMP002
ORD000693;CUST0225;PRD051;29.5.2024;1;103,2;No;;103,2;CMP003
ORD001390;CUST0158;PRD027;21.9.2024;2;89,36;No;;178,72;CMP008
ORD000525;CUST0140;PRD044;13.6.2024;1;38,28;No;;38,28;CMP004
ORD000303;CUST0071;PRD039;15.10.2024;1;98,45;No;;98,45;CMP006
ORD000059;CUST0084;PRD046;15.8.2024;1;74,72;No;;74,72;No Campaign
ORD000736;CUST0163;PRD014;19.2.2024;3;19,71;No;;59,13;No Campaign
ORD000340;CUST0076;PRD023;16.7.2024;2;26,66;Yes;15;45,32;CMP006
ORD001603;CUST0080;PRD050;10.11.2024;1;31,99;No;;31,99;CMP004
ORD001063;CUST0077;PRD035;28.3.2024;1;105,18;No;;105,18;No Campaign
ORD001894;CUST0025;PRD022;22.1.2024;1;36,13;No;;36,13;CMP002
ORD000609;CUST0260;PRD039;25.11.2024;2;98,45;No;;196,9;No Campaign
ORD001404;CUST0198;PRD001;7.8.2024;4;88,41;No;;353,64;No Campaign
ORD001515;CUST0005;PRD004;24.5.2024;1;110,52;Yes;25;82,89;No Campaign
ORD000636;CUST0152;PRD049;22.5.2024;1;80,98;Yes;15;68,83;CMP008
ORD001793;CUST0194;PRD036;26.9.2024;2;132,58;No;;265,16;CMP003
ORD000013;CUST0202;PRD003;5.12.2024;1;54,5;Yes;10;49,05;CMP006
ORD002326;CUST0043;PRD034;16.9.2024;1;97,71;No;;97,71;CMP003
ORD002036;CUST0183;PRD024;23.8.2024;1;79,13;Yes;30;55,39;CMP006
ORD000720;CUST0147;PRD041;14.6.2024;1;116,18;Yes;25;87,14;No Campaign
ORD000874;CUST0030;PRD031;28.4.2024;1;50,82;Yes;15;43,2;No Campaign
ORD002000;CUST0222;PRD034;23.2.2024;1;97,71;No;;97,71;CMP006
ORD001706;CUST0240;PRD031;25.4.2024;2;50,82;No;;101,64;CMP003
ORD001552;CUST0216;PRD020;30.5.2024;1;44,96;No;;44,96;No Campaign
ORD000648;CUST0075;PRD031;9.9.2024;2;50,82;Yes;10;91,48;CMP005
ORD001421;CUST0163;PRD021;3.3.2024;4;144,21;Yes;30;403,79;No Campaign
ORD001098;CUST0061;PRD003;14.1.2024;1;54,5;Yes;30;38,15;No Campaign
ORD000251;CUST0218;PRD006;5.9.2024;1;25,77;No;;25,77;CMP006
ORD000628;CUST0073;PRD036;13.10.2024;1;132,58;No;;132,58;CMP002
ORD001596;CUST0080;PRD011;11.9.2024;2;141,07;No;;282,14;CMP001
ORD000263;CUST0125;PRD017;2.2.2024;2;94,18;Yes;15;160,11;No Campaign
ORD001038;CUST0003;PRD034;31.10.2024;4;97,71;No;;390,84;No Campaign
ORD000400;CUST0103;PRD052;30.8.2024;4;23,84;Yes;25;71,52;CMP007
ORD001647;CUST0228;PRD031;6.1.2024;2;50,82;Yes;30;71,15;No Campaign
ORD002335;CUST0053;PRD014;14.4.2024;3;19,71;No;;59,13;No Campaign
ORD000803;CUST0122;PRD021;31.7.2024;3;144,21;No;;432,63;No Campaign
ORD000221;CUST0018;PRD006;2.9.2024;1;25,77;No;;25,77;CMP004
ORD001977;CUST0134;PRD037;4.4.2024;1;44,58;No;;44,58;CMP001
ORD001051;CUST0248;PRD037;18.3.2024;1;44,58;Yes;15;37,89;No Campaign
ORD000908;CUST0121;PRD035;20.12.2024;1;105,18;No;;105,18;No Campaign
ORD000337;CUST0008;PRD015;17.8.2024;1;111,98;No;;111,98;CMP006
ORD000096;CUST0208;PRD031;11.1.2024;1;50,82;Yes;10;45,74;No Campaign
ORD001712;CUST0031;PRD025;29.11.2024;2;62,88;No;;125,76;CMP002
ORD001333;CUST0029;PRD010;30.11.2024;3;92,66;Yes;30;194,59;No Campaign
ORD001104;CUST0023;PRD045;8.3.2024;3;12,65;Yes;30;26,57;CMP006
ORD002015;CUST0178;PRD037;2.12.2024;1;44,58;Yes;25;33,44;CMP005
ORD002227;CUST0239;PRD037;16.4.2024;4;44,58;Yes;25;133,74;No Campaign
ORD002088;CUST0242;PRD014;10.9.2024;1;19,71;Yes;30;13,8;CMP005
ORD001845;CUST0057;PRD007;7.11.2024;2;116,65;Yes;10;209,97;CMP001
ORD000651;CUST0250;PRD035;5.5.2024;1;105,18;Yes;10;94,66;CMP006
ORD001604;CUST0219;PRD049;6.10.2024;1;80,98;No;;80,98;CMP005
ORD001600;CUST0046;PRD008;20.10.2024;3;34,35;No;;103,05;CMP004
ORD000199;CUST0173;PRD024;7.12.2024;1;79,13;No;;79,13;No Campaign
ORD000150;CUST0053;PRD042;25.3.2024;3;77,36;Yes;15;197,27;No Campaign
ORD001210;CUST0162;PRD053;5.1.2024;4;12,65;Yes;15;43,01;CMP005
ORD000085;CUST0055;PRD050;9.6.2024;1;31,99;No;;31,99;No Campaign
ORD001959;CUST0025;PRD051;30.8.2024;2;103,2;No;;206,4;CMP006
ORD000148;CUST0155;PRD019;14.1.2024;1;105,93;No;;105,93;CMP005
ORD000755;CUST0231;PRD041;8.7.2024;1;116,18;No;;116,18;No Campaign
ORD002383;CUST0089;PRD029;16.6.2024;2;124,45;No;;248,9;CMP006
ORD000744;CUST0051;PRD009;30.1.2024;3;82,74;No;;248,22;No Campaign
ORD001000;CUST0153;PRD044;26.10.2024;2;38,28;No;;76,56;CMP005
ORD001413;CUST0166;PRD018;22.7.2024;3;84,8;No;;254,4;CMP004
ORD000362;CUST0198;PRD026;2.9.2024;3;140,08;Yes;20;336,19;No Campaign
ORD001053;CUST0257;PRD001;2.8.2024;1;88,41;No;;88,41;CMP005
ORD002084;CUST0250;PRD027;9.1.2024;1;89,36;No;;89,36;CMP007
ORD002224;CUST0163;PRD002;21.7.2024;1;134,25;Yes;25;100,69;No Campaign
ORD000965;CUST0132;PRD017;19.5.2024;1;94,18;No;;94,18;No Campaign
ORD001017;CUST0030;PRD025;8.11.2024;1;62,88;No;;62,88;CMP004
ORD001431;CUST0089;PRD012;10.5.2024;1;67,03;No;;67,03;CMP002
ORD000652;CUST0025;PRD022;2.8.2024;2;36,13;No;;72,26;No Campaign
ORD000587;CUST0102;PRD026;26.2.2024;2;140,08;No;;280,16;CMP008
ORD001703;CUST0179;PRD029;18.1.2024;2;124,45;No;;248,9;CMP007
ORD001512;CUST0064;PRD030;14.8.2024;2;94,16;No;;188,32;No Campaign
ORD002161;CUST0199;PRD031;27.1.2024;1;50,82;No;;50,82;CMP001
ORD001241;CUST0150;PRD017;10.7.2024;2;94,18;Yes;20;150,69;CMP005
ORD000632;CUST0182;PRD012;20.6.2024;1;67,03;No;;67,03;CMP001
ORD001927;CUST0251;PRD009;20.7.2024;1;82,74;No;;82,74;No Campaign
ORD000740;CUST0050;PRD055;18.9.2024;3;146,19;No;;438,57;CMP005
ORD001180;CUST0182;PRD019;12.2.2024;1;105,93;No;;105,93;No Campaign
ORD001638;CUST0003;PRD033;18.10.2024;1;102,1;No;;102,1;CMP002
ORD002217;CUST0150;PRD022;16.12.2024;2;36,13;No;;72,26;CMP001
ORD001322;CUST0139;PRD046;12.4.2024;1;74,72;Yes;30;52,3;No Campaign
ORD000574;CUST0163;PRD020;21.4.2024;1;44,96;No;;44,96;CMP008
ORD001040;CUST0192;PRD019;23.2.2024;1;105,93;No;;105,93;CMP005
ORD000233;CUST0196;PRD001;23.6.2024;1;88,41;Yes;10;79,57;CMP005
ORD000379;CUST0173;PRD008;30.4.2024;1;34,35;No;;34,35;No Campaign
ORD001342;CUST0017;PRD010;19.9.2024;2;92,66;No;;185,32;No Campaign
ORD001452;CUST0164;PRD033;30.1.2024;3;102,1;No;;306,3;CMP007
ORD000570;CUST0239;PRD031;25.11.2024;2;50,82;Yes;10;91,48;CMP001
ORD000277;CUST0001;PRD002;2.9.2024;4;134,25;Yes;20;429,6;No Campaign
ORD000068;CUST0051;PRD014;15.3.2024;3;19,71;No;;59,13;CMP004
ORD002069;CUST0211;PRD018;13.1.2024;1;84,8;Yes;10;76,32;No Campaign
ORD001755;CUST0184;PRD001;25.6.2024;1;88,41;No;;88,41;CMP007
ORD000979;CUST0224;PRD050;26.8.2024;1;31,99;No;;31,99;CMP006
ORD000027;CUST0210;PRD055;3.7.2024;2;146,19;Yes;30;204,67;No Campaign
ORD001139;CUST0176;PRD002;8.10.2024;1;134,25;Yes;30;93,98;CMP004
ORD000663;CUST0211;PRD022;27.11.2024;2;36,13;No;;72,26;CMP002
ORD001835;CUST0098;PRD044;19.5.2024;1;38,28;No;;38,28;No Campaign
ORD002291;CUST0202;PRD027;2.4.2024;1;89,36;No;;89,36;CMP004
ORD000546;CUST0079;PRD003;6.12.2024;1;54,5;Yes;15;46,33;CMP007
ORD001374;CUST0131;PRD007;7.1.2024;1;116,65;Yes;25;87,49;CMP005
ORD001240;CUST0208;PRD030;12.11.2024;1;94,16;No;;94,16;CMP008
ORD001822;CUST0067;PRD009;16.6.2024;1;82,74;Yes;15;70,33;CMP001
ORD001995;CUST0023;PRD010;25.6.2024;2;92,66;No;;185,32;CMP001
ORD001204;CUST0127;PRD021;12.8.2024;1;144,21;No;;144,21;CMP008
ORD000594;CUST0156;PRD053;7.9.2024;1;12,65;Yes;20;10,12;CMP001
ORD001118;CUST0045;PRD005;29.4.2024;3;114,73;Yes;30;240,93;No Campaign
ORD000514;CUST0095;PRD003;13.1.2024;1;54,5;No;;54,5;CMP002
ORD000029;CUST0008;PRD006;23.12.2024;1;25,77;No;;25,77;CMP006
ORD000388;CUST0243;PRD012;4.9.2024;1;67,03;No;;67,03;CMP002
ORD001356;CUST0040;PRD015;14.11.2024;1;111,98;Yes;15;95,18;No Campaign
ORD001317;CUST0075;PRD013;28.1.2024;1;46,11;No;;46,11;CMP007
ORD000531;CUST0136;PRD005;14.5.2024;1;114,73;Yes;25;86,05;CMP002
ORD002104;CUST0031;PRD001;6.12.2024;2;88,41;Yes;20;141,46;No Campaign
ORD001629;CUST0095;PRD030;3.4.2024;1;94,16;Yes;10;84,74;CMP006
ORD001929;CUST0006;PRD022;9.6.2024;1;36,13;No;;36,13;CMP004
ORD000986;CUST0024;PRD036;4.8.2024;1;132,58;No;;132,58;CMP002
ORD000547;CUST0038;PRD028;4.2.2024;1;114,4;No;;114,4;CMP002
ORD001120;CUST0248;PRD018;19.12.2024;1;84,8;No;;84,8;CMP007
ORD000213;CUST0058;PRD030;16.8.2024;1;94,16;Yes;10;84,74;No Campaign
ORD000429;CUST0223;PRD018;21.12.2024;1;84,8;No;;84,8;CMP005
ORD002113;CUST0225;PRD053;29.3.2024;1;12,65;No;;12,65;CMP005
ORD000016;CUST0143;PRD045;1.7.2024;1;12,65;Yes;30;8,86;CMP007
ORD000865;CUST0229;PRD033;17.1.2024;2;102,1;Yes;20;163,36;CMP001
ORD002050;CUST0125;PRD026;15.11.2024;1;140,08;Yes;25;105,06;No Campaign
ORD001612;CUST0227;PRD048;17.5.2024;3;21,47;Yes;30;45,09;CMP005
ORD002156;CUST0155;PRD033;16.11.2024;1;102,1;No;;102,1;CMP008
ORD000425;CUST0104;PRD044;7.2.2024;1;38,28;Yes;25;28,71;CMP003
ORD000466;CUST0045;PRD035;5.8.2024;1;105,18;No;;105,18;No Campaign
ORD000168;CUST0082;PRD025;26.4.2024;3;62,88;Yes;20;150,91;CMP003
ORD000421;CUST0212;PRD003;1.7.2024;2;54,5;No;;109;No Campaign
ORD000730;CUST0085;PRD042;5.6.2024;2;77,36;No;;154,72;No Campaign
ORD001513;CUST0094;PRD013;25.5.2024;2;46,11;Yes;30;64,55;CMP006
ORD002026;CUST0156;PRD033;20.1.2024;1;102,1;No;;102,1;No Campaign
ORD000271;CUST0008;PRD017;22.9.2024;1;94,18;No;;94,18;CMP002
ORD000468;CUST0259;PRD016;2.10.2024;2;77,06;No;;154,12;CMP004
ORD001864;CUST0166;PRD033;12.10.2024;1;102,1;No;;102,1;No Campaign
ORD001223;CUST0131;PRD009;1.8.2024;1;82,74;No;;82,74;CMP007
ORD002200;CUST0103;PRD052;24.12.2024;2;23,84;Yes;20;38,14;No Campaign
ORD001846;CUST0187;PRD009;16.6.2024;1;82,74;No;;82,74;No Campaign
ORD000916;CUST0009;PRD021;27.10.2024;1;144,21;No;;144,21;No Campaign
ORD000077;CUST0218;PRD017;13.1.2024;2;94,18;Yes;10;169,52;No Campaign
ORD001821;CUST0182;PRD052;22.2.2024;1;23,84;Yes;15;20,26;CMP006
ORD001874;CUST0191;PRD001;11.10.2024;1;88,41;No;;88,41;No Campaign
ORD000639;CUST0020;PRD024;28.3.2024;4;79,13;No;;316,52;CMP002
ORD001990;CUST0018;PRD014;29.2.2024;1;19,71;No;;19,71;No Campaign
ORD002141;CUST0189;PRD036;26.8.2024;1;132,58;No;;132,58;CMP006
ORD001774;CUST0223;PRD028;23.7.2024;3;114,4;No;;343,2;No Campaign
ORD001014;CUST0041;PRD021;7.6.2024;3;144,21;Yes;10;389,37;No Campaign
ORD002119;CUST0237;PRD031;19.5.2024;2;50,82;Yes;30;71,15;CMP004
ORD001862;CUST0005;PRD041;26.3.2024;3;116,18;No;;348,54;CMP003
ORD000236;CUST0207;PRD035;29.3.2024;1;105,18;No;;105,18;CMP006
ORD001857;CUST0017;PRD012;3.6.2024;1;67,03;No;;67,03;No Campaign
ORD002111;CUST0092;PRD005;12.11.2024;1;114,73;No;;114,73;No Campaign
ORD001879;CUST0154;PRD040;3.5.2024;2;62,21;No;;124,42;CMP007
ORD000308;CUST0229;PRD048;20.2.2024;1;21,47;No;;21,47;CMP005
ORD001824;CUST0124;PRD011;27.3.2024;1;141,07;No;;141,07;CMP004
ORD001403;CUST0076;PRD049;13.4.2024;1;80,98;No;;80,98;CMP003
ORD000962;CUST0075;PRD010;29.4.2024;1;92,66;Yes;15;78,76;CMP006
ORD001620;CUST0219;PRD016;11.9.2024;1;77,06;Yes;15;65,5;CMP005
ORD001688;CUST0233;PRD044;20.4.2024;1;38,28;No;;38,28;CMP008
ORD001872;CUST0248;PRD007;28.3.2024;1;116,65;No;;116,65;CMP006
ORD002289;CUST0015;PRD039;21.6.2024;1;98,45;Yes;15;83,68;CMP006
ORD002022;CUST0143;PRD052;11.9.2024;1;23,84;Yes;20;19,07;CMP005
ORD001056;CUST0089;PRD016;22.11.2024;3;77,06;Yes;30;161,83;No Campaign
ORD001448;CUST0101;PRD016;16.3.2024;1;77,06;No;;77,06;CMP005
ORD000378;CUST0127;PRD018;30.5.2024;1;84,8;Yes;30;59,36;CMP006
ORD002143;CUST0026;PRD009;21.8.2024;1;82,74;No;;82,74;No Campaign
ORD001966;CUST0066;PRD012;4.12.2024;2;67,03;No;;134,06;No Campaign
ORD001152;CUST0207;PRD010;29.3.2024;1;92,66;No;;92,66;No Campaign
ORD001876;CUST0131;PRD022;19.12.2024;3;36,13;No;;108,39;No Campaign
ORD002275;CUST0171;PRD026;2.7.2024;2;140,08;Yes;15;238,14;CMP002
ORD002129;CUST0149;PRD043;31.7.2024;1;83,38;Yes;20;66,7;No Campaign
ORD000704;CUST0246;PRD010;7.1.2024;2;92,66;No;;185,32;CMP003
ORD001842;CUST0103;PRD017;8.5.2024;2;94,18;No;;188,36;CMP001
ORD000669;CUST0097;PRD054;28.4.2024;3;108,05;Yes;30;226,91;CMP001
ORD000933;CUST0122;PRD012;21.2.2024;1;67,03;No;;67,03;CMP008
ORD002118;CUST0084;PRD007;30.12.2024;3;116,65;No;;349,95;No Campaign
ORD002269;CUST0241;PRD037;22.7.2024;1;44,58;Yes;10;40,12;CMP003
ORD000173;CUST0190;PRD017;4.11.2024;1;94,18;No;;94,18;CMP005
ORD002173;CUST0258;PRD005;23.6.2024;1;114,73;No;;114,73;CMP008
ORD001261;CUST0177;PRD033;6.8.2024;1;102,1;Yes;20;81,68;No Campaign
ORD000482;CUST0056;PRD053;24.1.2024;1;12,65;No;;12,65;CMP006
ORD001867;CUST0164;PRD042;18.8.2024;1;77,36;No;;77,36;CMP008
ORD000386;CUST0089;PRD009;15.9.2024;1;82,74;Yes;25;62,06;No Campaign
ORD002384;CUST0091;PRD025;23.1.2024;1;62,88;No;;62,88;CMP003
ORD000341;CUST0217;PRD043;1.1.2024;1;83,38;Yes;30;58,37;No Campaign
ORD001637;CUST0234;PRD009;7.6.2024;2;82,74;No;;165,48;CMP004
ORD001091;CUST0050;PRD009;21.4.2024;1;82,74;Yes;15;70,33;CMP008
ORD001933;CUST0190;PRD033;26.8.2024;1;102,1;Yes;10;91,89;No Campaign
ORD000522;CUST0117;PRD036;19.1.2024;1;132,58;No;;132,58;CMP002
ORD001861;CUST0003;PRD021;1.5.2024;4;144,21;No;;576,84;CMP004
ORD001964;CUST0081;PRD012;19.2.2024;1;67,03;Yes;25;50,27;CMP003
ORD001657;CUST0064;PRD044;19.2.2024;1;38,28;No;;38,28;CMP006
ORD001613;CUST0099;PRD001;4.9.2024;2;88,41;Yes;30;123,77;No Campaign
ORD000390;CUST0014;PRD053;9.7.2024;1;12,65;Yes;30;8,86;CMP002
ORD001078;CUST0058;PRD004;6.4.2024;1;110,52;No;;110,52;No Campaign
ORD001254;CUST0106;PRD043;6.2.2024;1;83,38;No;;83,38;CMP002
ORD000036;CUST0090;PRD007;25.5.2024;1;116,65;No;;116,65;No Campaign
ORD000623;CUST0054;PRD003;12.3.2024;4;54,5;No;;218;No Campaign
ORD000315;CUST0130;PRD023;30.6.2024;1;26,66;Yes;25;20;CMP003
ORD001032;CUST0003;PRD003;24.12.2024;1;54,5;No;;54,5;No Campaign
ORD001138;CUST0184;PRD012;11.2.2024;1;67,03;No;;67,03;No Campaign
ORD001335;CUST0080;PRD018;31.3.2024;3;84,8;Yes;10;228,96;CMP005
ORD002205;CUST0002;PRD013;27.7.2024;1;46,11;No;;46,11;No Campaign
ORD001326;CUST0023;PRD021;1.3.2024;4;144,21;No;;576,84;CMP003
ORD001557;CUST0234;PRD008;27.5.2024;1;34,35;No;;34,35;No Campaign
ORD000716;CUST0106;PRD043;5.7.2024;1;83,38;No;;83,38;CMP001
ORD001887;CUST0190;PRD004;13.6.2024;1;110,52;No;;110,52;CMP002
ORD002110;CUST0185;PRD015;31.12.2024;1;111,98;No;;111,98;No Campaign
ORD000453;CUST0136;PRD055;11.1.2024;1;146,19;Yes;30;102,33;CMP006
ORD001677;CUST0120;PRD034;29.1.2024;1;97,71;No;;97,71;CMP001
ORD001536;CUST0013;PRD019;15.2.2024;2;105,93;Yes;20;169,49;No Campaign
ORD001213;CUST0156;PRD016;6.9.2024;1;77,06;No;;77,06;No Campaign
ORD000163;CUST0254;PRD001;18.7.2024;1;88,41;No;;88,41;CMP008
ORD001169;CUST0133;PRD054;11.12.2024;1;108,05;Yes;10;97,25;CMP001
ORD000729;CUST0210;PRD031;18.8.2024;2;50,82;No;;101,64;No Campaign
ORD001556;CUST0224;PRD031;27.8.2024;2;50,82;No;;101,64;No Campaign
ORD001396;CUST0060;PRD028;21.10.2024;3;114,4;No;;343,2;CMP001
ORD001400;CUST0138;PRD011;4.9.2024;1;141,07;Yes;25;105,8;No Campaign
ORD000097;CUST0110;PRD017;11.12.2024;3;94,18;No;;282,54;No Campaign
ORD000245;CUST0098;PRD037;8.6.2024;1;44,58;No;;44,58;CMP007
ORD002234;CUST0177;PRD035;5.5.2024;1;105,18;Yes;;105,18;No Campaign
ORD002162;CUST0048;PRD031;9.2.2024;1;50,82;Yes;30;35,57;No Campaign
ORD000527;CUST0065;PRD040;20.5.2024;1;62,21;No;;62,21;CMP002
ORD001779;CUST0085;PRD030;21.4.2024;3;94,16;No;;282,48;No Campaign
ORD001451;CUST0250;PRD035;26.3.2024;4;105,18;Yes;25;315,54;No Campaign
ORD001110;CUST0075;PRD035;18.1.2024;2;105,18;Yes;20;168,29;CMP002
ORD000137;CUST0198;PRD012;23.5.2024;1;67,03;No;;67,03;CMP005
ORD001441;CUST0044;PRD038;20.7.2024;1;73,83;No;;73,83;CMP007
ORD002061;CUST0036;PRD044;21.10.2024;1;38,28;No;;38,28;CMP002
ORD001875;CUST0197;PRD004;13.2.2024;1;110,52;No;;110,52;No Campaign
ORD001909;CUST0127;PRD005;2.4.2024;2;114,73;No;;229,46;No Campaign
ORD001188;CUST0152;PRD036;16.3.2024;1;132,58;No;;132,58;CMP001
ORD001416;CUST0203;PRD039;19.9.2024;1;98,45;No;;98,45;No Campaign
ORD002285;CUST0180;PRD051;8.10.2024;2;103,2;No;;206,4;No Campaign
ORD001786;CUST0121;PRD024;18.1.2024;4;79,13;Yes;20;253,22;No Campaign
ORD000506;CUST0065;PRD009;21.11.2024;1;82,74;Yes;10;74,47;No Campaign
ORD002039;CUST0152;PRD052;13.3.2024;2;23,84;Yes;15;40,53;CMP001
ORD001307;CUST0212;PRD028;22.5.2024;1;114,4;No;;114,4;CMP006
ORD000294;CUST0088;PRD005;20.10.2024;1;114,73;No;;114,73;CMP002
ORD000207;CUST0074;PRD029;16.10.2024;2;124,45;No;;248,9;CMP003
ORD000807;CUST0239;PRD021;5.5.2024;1;144,21;Yes;10;129,79;No Campaign
ORD001257;CUST0102;PRD015;15.11.2024;1;111,98;No;;111,98;No Campaign
ORD001982;CUST0030;PRD053;27.11.2024;1;12,65;Yes;20;10,12;CMP005
ORD000714;CUST0007;PRD047;24.10.2024;1;38,8;No;;38,8;No Campaign
ORD001916;CUST0003;PRD052;8.4.2024;3;23,84;Yes;25;53,64;CMP004
ORD002128;CUST0173;PRD019;8.4.2024;1;105,93;Yes;15;90,04;No Campaign
ORD000883;CUST0008;PRD031;15.2.2024;3;50,82;No;;152,46;No Campaign
ORD001936;CUST0192;PRD025;3.10.2024;3;62,88;Yes;10;169,78;CMP008
ORD000401;CUST0113;PRD011;28.12.2024;1;141,07;Yes;25;105,8;CMP002
ORD000158;CUST0049;PRD034;10.4.2024;2;97,71;Yes;30;136,79;CMP002
ORD001533;CUST0208;PRD053;21.5.2024;1;12,65;Yes;20;10,12;No Campaign
ORD000492;CUST0137;PRD021;29.5.2024;1;144,21;No;;144,21;CMP006
ORD000292;CUST0127;PRD019;29.3.2024;1;105,93;Yes;20;84,74;No Campaign
ORD001884;CUST0214;PRD017;29.1.2024;3;94,18;No;;282,54;No Campaign
ORD001364;CUST0185;PRD008;21.6.2024;2;34,35;No;;68,7;CMP005
ORD001735;CUST0049;PRD016;8.11.2024;2;77,06;No;;154,12;CMP004
ORD000402;CUST0072;PRD015;9.5.2024;1;111,98;No;;111,98;No Campaign
ORD001181;CUST0245;PRD043;27.1.2024;1;83,38;No;;83,38;No Campaign
ORD001411;CUST0207;PRD025;8.5.2024;2;62,88;No;;125,76;CMP006
ORD000180;CUST0036;PRD044;26.1.2024;1;38,28;No;;38,28;No Campaign
ORD000922;CUST0087;PRD019;30.8.2024;1;105,93;Yes;15;90,04;CMP004
ORD001689;CUST0161;PRD012;18.4.2024;1;67,03;No;;67,03;CMP004
ORD000079;CUST0182;PRD002;13.7.2024;1;134,25;Yes;25;100,69;No Campaign
ORD002348;CUST0195;PRD025;21.2.2024;1;62,88;Yes;15;53,45;CMP001
ORD001117;CUST0100;PRD003;15.1.2024;1;54,5;Yes;25;40,88;No Campaign
ORD000695;CUST0048;PRD047;24.5.2024;1;38,8;Yes;30;27,16;CMP007
ORD000818;CUST0043;PRD043;22.11.2024;1;83,38;No;;83,38;CMP001
ORD000712;CUST0228;PRD028;16.10.2024;1;114,4;Yes;15;97,24;CMP007
ORD002398;CUST0115;PRD017;22.5.2024;1;94,18;No;;94,18;CMP004
ORD001047;CUST0066;PRD035;6.9.2024;3;105,18;No;;315,54;No Campaign
ORD000134;CUST0136;PRD011;28.9.2024;3;141,07;No;;423,21;No Campaign
ORD000815;CUST0013;PRD038;19.6.2024;1;73,83;No;;73,83;CMP001
ORD001771;CUST0200;PRD001;30.3.2024;1;88,41;No;;88,41;CMP005
ORD001566;CUST0003;PRD037;11.10.2024;1;44,58;Yes;15;37,89;CMP004
ORD000900;CUST0259;PRD025;3.9.2024;2;62,88;No;;125,76;No Campaign
ORD002203;CUST0009;PRD043;19.4.2024;1;83,38;No;;83,38;CMP005
ORD001030;CUST0002;PRD041;28.6.2024;2;116,18;No;;232,36;CMP008
ORD001340;CUST0146;PRD003;1.10.2024;1;54,5;No;;54,5;No Campaign
ORD000116;CUST0256;PRD031;28.10.2024;4;50,82;No;;203,28;No Campaign
ORD001233;CUST0015;PRD026;22.1.2024;2;140,08;No;;280,16;No Campaign
ORD000597;CUST0049;PRD042;28.7.2024;1;77,36;Yes;25;58,02;CMP008
ORD002024;CUST0071;PRD005;1.3.2024;4;114,73;Yes;30;321,24;No Campaign
ORD001930;CUST0031;PRD031;25.5.2024;3;50,82;Yes;25;114,35;CMP005
ORD001358;CUST0102;PRD037;21.1.2024;4;44,58;No;;178,32;CMP006
ORD000209;CUST0031;PRD009;15.5.2024;1;82,74;Yes;20;66,19;No Campaign
ORD001033;CUST0023;PRD055;12.4.2024;1;146,19;Yes;25;109,64;CMP004
ORD001247;CUST0108;PRD036;16.7.2024;1;132,58;No;;132,58;CMP008
ORD000469;CUST0125;PRD048;12.2.2024;1;21,47;No;;21,47;CMP003
ORD000540;CUST0011;PRD028;24.12.2024;4;114,4;No;;457,6;No Campaign
ORD001540;CUST0132;PRD001;3.9.2024;1;88,41;No;;88,41;No Campaign
ORD000836;CUST0138;PRD028;8.6.2024;2;114,4;No;;228,8;No Campaign
ORD001941;CUST0156;PRD044;17.6.2024;3;38,28;No;;114,84;CMP005
ORD000240;CUST0222;PRD033;27.7.2024;1;102,1;Yes;15;86,79;No Campaign
ORD001578;CUST0137;PRD036;13.3.2024;2;132,58;Yes;20;212,13;CMP005
